Smell_Source	Smell_Word	Quality	Sentence	Year	Book
wood|cinnamon|amomum|incense|ointment|frankincense|wine|oil	fragrant|fragrant	fragrant|fragrant	11 And the merchants of the earth will weep and mourn over her , because no one buys their cargo anymore ; 12 cargo of gold , and silver , and precious stone , and pearls , and fine linen , and purple , and silk , and scarlet , and all fragrant wood , and every vessel of ivory , and every vessel of most precious wood , and brass , and iron , and marble , 13 and cinnamon , and amomum , and incense , and ointment , and frankincense , and wine , and oil , and fine flour , and wheat , and cattle , and sheep , and of horses , and of chariots , and of bodies and souls of men .	2020	wi5945
incense	Perfume		9 Perfume and incense make the heart glad , | | And the sweetness of one ' s friend — from counsel of the soul .	2020	wi5945
with|myrrh|frankincense|every powder of the merchant	Perfumed		5 I have adjured you , daughters of Jerusalem , | | By the roes or by the does of the field , | | Do not stir up nor wake the love until she pleases ! 6 Who [ is ] this coming up from the wilderness , | | Like palm - trees of smoke , | | Perfumed [ with ] myrrh and frankincense , | | From every powder of the merchant ? 7 Behold , his couch , that [ is ] of Solomon , | | Sixty mighty ones [ are ] around it , | | Of the mighty of Israel , 8 All of them holding sword , taught of battle , | | Each his sword by his thigh , for fear at night .	2020	wi5945
of incense|of blood	whiff		As in the Aztec mind the world swarmed with spiritual deities , so their material representatives , the idols , stood in the houses at the corners of the streets , on every hill and rock , to receive from passers - by some little offering — a nosegay , a whiff of incense , a drop or two of blood ; while in the temples more huge and elaborate images enjoyed the dances and processions in their honour , were fed by the bloody sacrifice of men and beasts , and received the tribute and reverence paid to the great national gods .		wi5974
incense|with herbs|chips of|wood|myrrh|cassia|frankincense	fragrant|fragrant|perfumes	fragrant|fragrant|oriental	The history of incense in the religion of Greece and Rome points the contrast between old thrift and new extravagance , where the early fumigations with herbs and chips of fragrant wood are contrasted with the later oriental perfumes , myrrh and cassia and frankincense .		wi5974
incense|arrack|steam	fragrant|fragrant	fragrant|fragrant	No less significant , though in a different sense , is the Siamese offering to the household deity , incense and arrack and rice steaming hot ; he does not eat it all , not always any part of it , it is the fragrant steam which he loves to inhale .		wi5974
incense|incense	smoky|smoky incense|incense	smoky|smoky	Saran followed , still wearing the magic cap , and soon found himself in a brilliantly lighted room , rich beyond words and filled with a soft , smoky incense which rose in clouds from a brazier standing in a corner .	1922	wi1096
incense	smell		' I smell incense , ' I said to the monk .		wi1112
the incense of a little Charity	perfumed		Had Sodom and its sisters this , they would have found mercy at the bar of the Eternal , idolatrous and corrupt though they were — had only the incense of a little Charity perfumed the rankness of their vices .	1873	wi1127
the flower|ye|of frankincense|your	odor|odor	sweet	” He saith concerning the righteous , “ Hearken ye children of the righteous , and put forth leaves , and as the flower blossometh under the dew of the desert , so do ye blossom , and like the odor of frankincense , even so let your odor be sweet .	1928	wi1227
incense|offerings	stinking|stinking|foul|foul	stinking|stinking|foul|foul	I take no pleasure in your vain and silly fables , and I will not hearken to your words , and I will not look upon your unclean gods , and I will not walk in your ruined temple , and I will neither touch your stinking incense nor your foul offerings .	1928	wi1227
of incense|water of frankincense|aromatic herbs	smell|smell|perfume		In the morning , at sunrise , he used to smell the smell of incense , and perfume , and water of frankincense , and aromatic herbs .	1928	wi1227
of incense	smell	sweet	When he opened the door of the prison house the sweet smell of incense met him , and he found Saint Theophilus sitting upon a cushion , which had been spread out , and three angels were with him , and they were eating milk and honey .	1928	wi1227
incense	smelling|smelling	sweet|smelling|smelling	And alms and oblations cannot ascend to God except through them even as Saint John the evangelist says in the Vision of the Apocalypse , “ I saw the place of Four and Twenty elders round about Him , and they were sitting on four and twenty thrones ; and on their heads were four and twenty crowns , and in their hands were four and twenty censers containing sweet - smelling incense , which is the prayers of the saints who dwell upon earth , and which they make to rise up before God , the Sustainer of the Universe .	1928	wi1227
the frankincense|its	scent	holy	In the midst the frankincense sends up its holy scent , and there is cold water , sweet and clean .	1920	wi1341
offerings of pure myrrh|frankincense|libations	perfumes|smelling|smelling	cunning|sweet|smelling|smelling	Her did they propitiate with holy gifts , with painted figures and perfumes of cunning fragrancy , with offerings of pure myrrh and sweet - smelling frankincense , 5casting on the ground libations of brown honey .	1920	wi1341
one|incense|sigh	odours|fragrant|fragrant	fragrant|fragrant	There mildly dimpling , Ocean ' s cheek Reflects the tints of many a peak Caught by the laughing tides that lave These Edens of the Eastern wave : And if at times a transient breeze Break the blue crystal of the seas , Or sweep one blossom from the trees , How welcome is each gentle air That waves and wafts the odours there ! For there the Rose , o ' er crag or vale , Sultana of the Nightingale , The maid for whom his melody , His thousand songs are heard on high , Blooms blushing to her lover ' s tale : His queen , the garden queen , his Rose , Unbent by winds , unchilled by snows , Far from winters of the west , By every breeze and season blest , Returns the sweets by Nature given In soft incense back to Heaven ; And grateful yields that smiling sky Her fairest hue and fragrant sigh .	1813	wi1351
of incense|of incense and burned poppies	scent		A scent of incense came wafted through the gateway , of incense and burned poppies , and there was a hum of the echoes of distant bells .	1910	wi1413
his snowy wings With incense of burnt offerings	scents		Father , I firmly do believe — I know — for Death who comes for me From regions of the blest afar , Where there is nothing to deceive , Hath left his iron gate ajar , And rays of truth you cannot see Are flashing thro ' Eternity — I do believe that Eblis hath A snare in every human path — Else how , when in the holy grove I wandered of the idol , Love , Who daily scents his snowy wings With incense of burnt offerings From the most unpolluted things , Whose pleasant bowers are yet so riven Above with trellis ' d rays from Heaven No mote may shun — no tiniest fly — The light ' ning of his eagle eye — How was it that Ambition crept , Unseen , amid the revels there , Till growing bold , he laughed and leapt In the tangles of Love ' s very hair ? < / poem > TAMERLANE .	1845	wi1486
his snowy wings With incense of burnt offerings	scents		Father , I firmly do believe — I know — for Death who comes for me From regions of the blest afar , Where there is nothing to deceive , Hath left his iron gate ajar , And rays of truth you cannot see Are flashing thro ' Eternity — I do believe that Eblis hath A snare in every human path — Else how , when in the holy grove I wandered of the idol , Love , Who daily scents his snowy wings With incense of burnt offerings From the most unpolluted things , Whose pleasant bowers are yet so riven Above with trellis ' d rays from Heaven No mote may shun — no tiniest fly — The light ' ning of his eagle eye — How was it that Ambition crept , Unseen , amid the revels there , Till growing bold , he laughed and leapt In the tangles of Love ' s very hair ? THE RAVEN .	1845	wi1486
Their morning incense	breathed|smell	grateful	⁠ Now , when as sacred light began to dawn , In Eden , on the humid flowers , that breathed Their morning incense , when all things that breathe , From the Earth ' s great altar , send up silent praise To the Creator , and his nostrils fill With grateful smell , forth came the human pair , And joined their vocal worship to the quire Of creatures wanting voice ; that done , partake The season , prime for sweetest sents and airs .		wi1499
with incense	scent	sweet	This is the confidence which has possessed my soul ; is there anything which good company fails to exalt ? Thus smoke forgets its natural pungeney and with incense vields a sweet scent .	1883	wi1506
the incense|of it	smell	sharp|sweet	The boys swung the incense , and the sharp , sweet smell of it floated to where Helge stood , but he waited in vain for music or singing .	1921	wi1510
incense|rose -|of the poop|of the rowing - benches	scent|perfume|stink|stink		Another scent came to him , the incense and rose - perfume of the poop that served to keep the stink of the rowing - benches from the masters of the galley .	1924	wi1596
Incense|its|of powder	scent|odor	pungent|acrid	Incense was burning and its pungent scent mingled with the acrid odor of powder .	1924	wi1596
incense	smelling|smelling	sweet - smelling|smelling	Only there would God allow sacrifice to be offered , and there twice a day it was offered — a little lamb was slain , and the smoke of sweet - smelling incense rose from the golden altar in the Holy Place .		wi7027
the altar -|of incense	odour		49 Whose lords for no wreaths ran their terrible courses , ⁠ 1020 ⁠ Where the princes of Ilium to Hades descended , ⁠ Where upstreameth no more with the altar - flames blended The odour of incense to dream through the sky Round the feet of Immortals — from her that was Troy ! ( Str .	1896	wi7066
incense	fumes|fumes|odor	Sickly	Sickly fumes were wafted out to him , and these mingled with the incense - like odor which characterized the temple of the dragon .	1915	wi7110
of the frankincense|myrrh	fragrance|odours		"""I walked with her Because my heart thought , """" Here the soul is clean , The fragrance of the frankincense and myrrh Is lost in odours mean ."""	1922	wi7156
I|galbanum|onyx|sweet storax|of frankincense	smell|odour|fume	sweet|pleasant	15 I gave a sweet smell like cinnamon and aspalathus , and I yielded a pleasant odour like the best myrrh , as galbanum , and onyx , and sweet storax , and as the fume of frankincense in the tabernacle .		wi7287
frankincense	savour|smell	sweet	13 Hearken unto me , ye holy children , and bud forth as a rose growing by the brook of the field : 14 And give ye a sweet savour as frankincense , and flourish as a lily , send forth a smell , and sing a song of praise , bless the Lord in all his works .		wi7287
cinnamon|ointments|frankincense|wine|oil|fine|wheat	odours		thyine wood , and all manner vessels of ivory , and all manner vessels of most precious wood , and of brass , and iron , and marble , 13 And cinnamon , and odours , and ointments , and frankincense , and wine , and oil , and fine flour , and wheat , and beasts , and sheep , and horses , and chariots , and ‖ ‖ Or , bodies .		wi7287
of larch - trees|incense	perfume		After taking off his gloves , he rubbed his hands hard enough to take off their skin as well , if his epidermis had not been tanned and cured like Russia leather , — saving , of course , the perfume of larch - trees and incense .	1833	wi7303
incense	smelling|smelling	sweet - smelling|smelling	The prophet sees the throne of God surrounded by the Apostles , the Evangelists , the faithful , and angels with censers of sweet - smelling incense .		wi7378
incense	odor	sweet	"""Here the priests daily offered incense which arose before God as a sweet odor to symbolize the prayers of the people : """" Let my prayer be directed as incense in thy sight ."""		wi7378
the incense|its	perfumes	sweet	The fire taken from the altar symbolizes the merits of Christ which give value to all our works and prayers , as the fire kindles the incense and sends forth its sweet perfumes .		wi7378
cinnamon|ointment|frankincense|wine|oil|fine flour|wheat|beasts|sheep|horses|chariots|slaves|souls of men	odours		And cinnamon , and odours , and ointment , and frankincense , and wine , and oil , and fine flour , and wheat , and beasts , and sheep , and horses , and chariots , and slaves , and souls of men .		wi7378
of flowers|their incense	scent		The hidden , gentle thoughts that rise Like wind blown scent of flowers Wafting their incense to the skies Endowed with secret powers To charm , to soothe , to drive away The rough , uncouth veneer Of unkind moods that try to slay With barb or pointed spear , — How we should welcome them , & know From whence their sweetness springs — To set the happy heart aglow , To give the spirit wings .	1919	wi7395
of incense	odour		The air is filled with the odour of incense , and from private windows and balconies particoloured and embroidered fabrics are suspended by the inhabitants .		wi7408
of incense	odour	great officers	Below the Imperial eminence and its attachments the great officers of odour of incense , and from private windows and balconies particoloured and embroidered fabrics are suspended by the inhabitants .		wi7408
Frankincense|balsam	odoriferous|odoriferous	odoriferous|odoriferous	Journeying to the south - * east they entered an extensive but wild region called Barbaria , part of which was known as the Land of Frankincense , from its peculiar fecundity in that odoriferous balsam .		wi7408
white lilies|with myrrh|frankincense|spice	Fragrant		to find white lilies clustering And all the emerald wood an empty shrine , Fragrant with myrrh and frankincense and spice , And echoing yet the flutes of Paradise .	1911	wi7412
— musk|ambergris|frankincense	perfumes		cool as an infant ' s brow some perfumes are , softer than oboes , green as rainy leas ; others , corrupt , exultant , rich , unbar wide infinities wherein we move at ease : — musk , ambergris , frankincense , benjamin chant all our soul or sense can revel in .	1931	wi7776
the incense|sweetness	odor		At Solemn Mass the celebrant blesses the incense : Thy clemency that , in the sight of Thy divine Majesty , it may ascend with the odor of sweetness for our salvation , and for that of the whole world .	1911	wi7878
the incense|this incense|it	odor		At Solemn Mass the celebrant blesses the incense : By the intercession of blessed Michael the archangel , standing at the right hand of the altar of incense , and of all His elect , may the Lord vouchsafe to bless this incense , and receive it as an odor of sweetness .	1911	wi7878
this incense|it	odor		Giving the censer to the deacon , he says : By the intercession of blessed Michael the archangel , standing at the right hand of the altar of incense , and of all His elect , may the Lord vouchsafe to bless this incense , and receive it as an odor of sweetness .	1911	wi7878
frankincense	smell	‎	‎ ו כ ׳ ‎ מ ר י ח ‎ מ ת ע ש ו ת ‎ ה י ו ‎ used ‎ to ‎ sneeze ‎ on ‎ account ‎ of ‎ the ‎ smell ‎ of ‎ the ‎ frankincense ‎ ( offered ‎ at ‎ the ‎ Temple ) ; ‎ a .	1903	wi7884
frankincense	aromatic|aromatic	aromatic|aromatic	) ‎ 1 ) ‎ cassia , ‎ an ‎ aromatic ‎ bark , ‎ an ‎ ingredient ‎ of ‎ frankincense .	1903	wi7884
they|frankincense	smelled		‎ 62a ‎ ק ט ר ת ‎ ר י ח ‎ ה ר י ח ו ‎ they ‎ smelled ‎ the ‎ saavor ‎ of ‎ frankincense ‎ ( at ‎ the ‎ place ‎ where ‎ the ‎ Temple ‎ had ‎ stood ) .	1903	wi7884
— wine -|lamps|fruits|incense	odour		Ay , truly ; all our senses bear you witness ; — wine - flagons , wreathed with flowers and leaves ; lamps and fruits ; incense filling the hall with its odour ; flute - players before the door Eutherius .		wi7903
incense	smelling|smelling	sweet - smelling|smelling	Lamps shall be lighted beside the busts ; braziers , with sweet - smelling incense , shall burn before them ; and every soldier , as he comes forward to receive his pay , shall cast some grains of incense on the fire .		wi7903
of green holly|of incense|wax|The Belfries	smell|odor|perfumed|perfumed	good|perfumed|perfumed	Don ' t you smell the good odor of green holly , of incense , and perfumed wax that I bring on my wings ? The Belfries .	1877	wi7908
with burning incense	perfumes		A covered censer with burning incense is then passed round , and each guest perfumes his hands , face , and sometimes his clothes ; this censer serves also on first receptions , and whenever special honour is intended .	1878	wi14026
of wild roses|incense|ivy bloom	perfume|intoxication|intoxication	subtle|subtle	There was a perfume of wild roses , incense , ivy bloom , whose subtle intoxication drowned his senses .	1921	wi14030
frankincense|myrrh	perfume	everlasting	The ivory palaces , bright with gold , have indeed fallen to decay , but frankincense and myrrh still exhale their everlasting perfume amid the beauteous ruins .	1898	wi14109
of incense|of incense and burned poppies	scent		A scent of incense came wafted through the gateway , of incense and burned poppies , and there was a hum of the echoes of distant bells .		wi14118
incense	smell	disagreeable	You can see how midwives take a young child wrapped in its swaddling - clothes , and after having placed incense of a disagreeable smell on the fire , swing the child in the smoke over that fire .		wi14127
the incense	smell		"""There is a well - known saying of our Sages , """" In Jericho they could smell the incense """" [ burnt in the Temple ] ."""		wi14127
of the oil and incense	odour		32 , 38 ) is obvious ; for when the odour [ of the oil and incense ] is perceived only in the Sanctuary , the desired effect is great : besides [ if it were allowed for every one to prepare the anointing oil ] , people might anoint themselves therewith and imagine themselves distinguished ; much disorder and dissension would then follow .		wi14127
of incense	snuff|nose		' The disuse of incense on the high festivals in Ely Cathedral is attributed to him ' a finical man always taking snuff up his nose ' on the plea that it made his head ache ( Cole , Add .	1885	wi14133
incense|incense	incense|incense		The statue is now black , owing to the incense and candles with which its devotees frequently smoke it .	1902	wi14138
incense	fragrant|fragrant	fragrant|fragrant	Love may for some mean but a fond caress ; But tenderly to serve is to express Devotion , love ' s best gift , whence doth ascend A fragrant incense which to earth can lend A sweeter air , a rosier light , and make Grand harmonies on mortal ear to break .	1902	wi14138
of wine|of incense|of June meadows|of ancient books	smell		There was a smell of wine and of incense , of June meadows and of ancient books , and through it all he hearkened , intent , to the exultation of chiming bells ringing for a new feast in a new land .	1907	wi14150
incense	fragrant|fragrant	fragrant|fragrant	The fragrant incense , the symbol of prayer ascending to God , was an exception .	1913	wi14190
of incense	odour	fragrant	The independent sacrifice of incense alone requires another explanation ; this is supplied by the fragrant odour , which symbolizes either the sweetness of the ascending offering of prayer or the gracious acceptance of the sacrifice by the Deity .	1913	wi14190
of the incense offering	odour|olfactory|olfactory|olfactory	ascending|olfactory|olfactory|olfactory	In the cruder views of naive natural man , the ascending odour of the incense offering soothed the olfactory organs of the gods .	1913	wi14190
incense|flowers|white	smelling|smelling	sweet smelling|smelling	In a greater or less degree symbolism is essential , to every kind of external worship and we need not shrink from the conclusion that in the matter of baptisms and washings , of genuflexions and other acts of reverence , of lights and sweet smelling incense , of flowers and white vestures , of unctions and the imposing of hands , of sacrifice and the rite of the communion banquet , the Church has borrowed , without hesitation , from the common stock of significant actions known to all periods and to all nations .	1913	wi14190
from incense	perfume		The word is also used to signify the smoke or perfume arising from incense when burned .	1913	wi14190
incense|incense	incense|incense		NATURE In ancient times incense was furnished by two trees , viz .	1913	wi14190
incense|incense	incense|incense		When used the incense is generally burned .	1913	wi14190
SYMBOLISM|MANNER OF INCENSING Incense|its|ascending|of Christ	smelling|smelling perfume|odour	sweet - smelling|smelling	SYMBOLISM AND MANNER OF INCENSING Incense , with its sweet - smelling perfume and high - ascending smoke , is typical of the good Christian ' s prayer , which , enkindled in the heart by the fire of God ' s love and exhaling the odour of Christ , rises up a pleasing offering in His sight ( cf .	1913	wi14190
of incense	odour		Incensing is the act of imparting the odour of incense .	1913	wi14190
incense|incense|aromatics|aromatics	aromatics|aromatics		"""Cetura ) , which signifies """" incense """" or conveys the idea of incense and aromatics ( cf ."""	1913	wi14190
The incense|of prayer	odour	sweet	The incense symbolizes the sweet odour of prayer which is to ascend from the altar to heaven , whilst the fullness of the grace of the Holy Ghost , which is to descend on the altar and the faithful , is indicated by the prayers recited after the three unctions which follow .	1913	wi14190
the grains of incense	odour|fragrance	the sweetest	The standpoint of Suarez , adopted by Scheeben , is both exalting and imposing ; the real transformation of the sacrificial gifts he refers to the destruction of the Eucharistic elements ( in virtue of the transubstantiation ) at their conversion into the Precious Body and Blood of Christ ( immulatio perfectiva ) , just as , in the sacrifice of incense in the Old Testament , the grains of incense were transformed by fire into the higher and more precious form of the sweetest odour and fragrance .	1913	wi14190
gums|incense	fragrant|fragrant	fragrant|fragrant	To carry the censer the chains are grasped in the hand just under the disc , care being taken to keep the base elevated to a height of six or eight inches from the ground and to swing it gently to and fro in order that the current of air thus created may cause the fire to burn the fragrant gums or incense which is placed on it whenever the censer is being used .	1913	wi14190
incense	perfumes		There incense and perfumes were burned ( IV Kings , xxii , 5 ; Jer .	1913	wi14190
of dead incense	smell		There was in the shop a smell of dead incense , dry and musty and blended with the peculiar trail of opium .	1934	wi14202
of the dead incense	smell		That was the sheen of the candlelight flickering on the glistening gossamer ; that , and the smell of the dead incense crawling into his lungs and into his very blood .	1934	wi14202
of incense	odor		""""""" The church of Hagenau , that night , Was full of people , full of light ; An odor of incense filled the air , The priest intoned , the organ groaned Its inarticulate despair ; The candles on the altar blazed , And full in front of it upraised The red cross stood against the glare ."""	1863	wi14216
incense|powders|ointments|betel|flowers	scents		He took a bath , used incense , powders , ointments , betel , scents for the breath , flowers , and so forth .	1925	wi14219
with incense	reeked		495 The altars have blazed , and the temples reeked with incense : yet the victims of the Destroying Power continue to fall on every side , frequent as ever .	1833	wi14253
drugs|myrrh|frankincense|asafoeti|da	odoriferous|odoriferous	odoriferous|odoriferous	Indeed , both the warmer temperate and the tropical regions of Asia excel other parts of the world in the number and variety of the odoriferous drugs which they produce , from myrrh and frankincense to asafoeti - da .	1905	wi14275
wine|oil|incense|spicery|frankincense	perfumes	holy	Verse 29 And of them , others were set over the vessels ( in general ) , and over all the holy vessels which were used for the daily sacrificial service , and over the fine flour ( ס ל ת , vide on Lev 2 : 1 ) , wine , oil , and incense which was required therein for the meat and drink offerings , and the ב ּ ש ׂ מ י ם , spicery , for the holy perfumes ( frankincense , cf .	1872	wi14381
incense	odours		ס מ ּ י ם ק ט ר ת , incense of odours , Exo 25 : 6 , which was burnt every morning and evening on the altar of incense , Exo 30 : 7 .	1872	wi14381
incense|incense	incense|incense	soft	I cannot see what flowers are at my feet , Nor what soft incense hangs upon the boughs , < / poem > O for a beaker full of the warm South ! Full of the true , the blushful Hippocrene , With beaded bubbles winking at the brim , And purple - stainèd mouth ; That I might drink , and leave the world unseen , And with thee fade away into the forest dim : Fade far away , dissolve , and quite forget What thou among the leaves hast never known , The weariness , the fever , and the fret Here , where men sit and hear each other groan ; Where palsy shakes a few , sad , last grey hairs , Where youth grows pale , and spectre - thin , and dies ; Where but to think is to be full of sorrow And leaden - eyed despairs ; Where beauty cannot keep her lustrous eyes , Or new Love pine at them beyond to - morrow .	1931	wi14418
incense|incense	incense|incense	soft	I cannot see what flowers are at my feet , Nor what soft incense hangs upon the boughs , < poem > But , in embalmèd darkness , guess each sweet Wherewith the seasonable month endows The grass , the thicket , and the fruit - tree wild ; White hawthorn , and the pastoral eglantine ; Fast - fading violets cover ' d up in leaves ; And mid - May ' s eldest child , The coming musk - rose , full of dewy wine , The murmurous haunt of flies on summer eves .	1931	wi14418
cool - rooted flowers|incense	fragrant|fragrant	fragrant|fragrant	Ode to Psyche O Goddess ! hear these tuneless numbers , wrung By sweet enforcement and remembrance dear , And pardon that thy secrets should be sung Even into thine own soft - conchèd ear : Surely I dream ' d to - day , or did I see The wingèd Psyche with awaken ' d eyes ? I wander ' d in a forest thoughtlessly , And , on the sudden , fainting with surprise , Saw two fair creatures , couchèd side by side In deepest grass , beneath the whisp ' ring roof Of leaves and trembled blossoms , where there ran A brooklet , scarce espied : ' Mid hush ' d , cool - rooted flowers fragrant - eyed , Blue , silver - white , and budded Tyrian They lay calm - breathing on the bedded grass ; Their arms embracèd , and their pinions too ; Their lips touch ' d not , but had not bade adieu , As if disjoinèd by soft - handed slumber , And ready still past kisses to outnumber At tender eye - dawn of aurorean love : The wingèd boy I knew ; But who wast thou , O happy , happy dove ? His Psyche true ! O latest - born and loveliest vision far Of all Olympus ' faded hierarchy ! Fairer than Phœbe ' s sapphire - region ' d star , Or Vesper , amorous glow - worm of the sky ; Fairer than these , though temple thou hast none , Nor altar heap ' d with flowers ; Nor Virgin - choir to make delicious moan Upon the midnight hours ; < poem > No voice , no lute , no pipe , no incense sweet From chain - swung censer teeming ; No shrine , no grove , no oracle , no heat Of pale - mouth ' d prophet dreaming .	1931	wi14418
incense	pungent|pungent	pungent|pungent	Father Meilge bore the Bishop ’ s crosier , while Father Reachta carried the thurifer with its smoking , pungent incense .	1904	wi14459
the incense	smell|smell|smelling	the more pleasant	With their noses they smell the incense of Divine grace , and the more they smell , the more pleasant their organ of smelling grows .	1907	wi14511
objects|of|of pungent|pungent incense|incense	odors	betraying	Much was lost in the mêlée , for objects were thrown hastily down unexpected shafts , and betraying odors deadened by the sudden kindling of pungent incense .	964	wi14546
of incense|corruption	Odors	sickening concert	Odors of incense and corruption joined in sickening concert , and the black air was alive with the cloudy , semi - visible bulk of shapeless elemental things with eyes .	964	wi14546
frankincense|myrrh	perfumes		Jerome , you would have understood the mystical signification of the stories of the Israelites taking the gold and silver vases of the Egyptians ; of their gilding the ark of the covenant with the gold of the heathens ; of the queen of Sheba laying the treasures and perfumes of Arabia at the king ' s feet ; of the Magi travelling from foreign lands in order to offer gold , frankincense , and myrrh at the Saviour ' s crib ; you would understand that all the intellectual treasures of the heathen world are part and parcel of Christian truth , and all tend to the glory of the most High • God .		wi14658
clouds|incense	fragrant|fragrant|aromatic|aromatic	Odorous|fragrant|fragrant|aromatic|aromatic	Winters horrid , summers torrid , vex no more the stilly clime , But the purple bloom of roses sheds an everlasting prime ; Pales the lily , glows the crocus , balms their drowsy sweets distil , Smile the meadows , sing the corn - fields , honied dew - drops swell the rill ; Odorous clouds of fragrant incense spice the aromatic breeze , Autmn ' s fruits , and spring ' s first promise , bend the ever - blossom ' d trees .	1857	wi14687
of incense	smell	strong	The pall , or Drape Mortel , as the cloth is called , had a strong smell of incense , which was always disagreeable to me , and then proved almost suffocating .	1800	wi14702
with incense	smelling|reeking	positively	I went into the church the other day , and instead of smelling like a damp vault as usual , it was positively reeking with incense .	1915	wi14732
with incense	reeking		"""All that I had to go upon was the reference to the """" remarkable occurrences """" at some revival , and then that letter of Jackson ' s , which spoke of Llantrisant church as """" reeking """" with incense , a wholly incredible and impossible state of things ."""	1915	wi14732
with incense	perfumed|perfumed	perfumed|perfumed	We talked of the war , of course , since that is not to be avoided ; of the farming prospects of the county ; of general things , till I ventured to remark that I had been in the church , and had been surprised to find it perfumed with incense .	1915	wi14732
incense|of Paradise	Odours		""""""" You have made some alterations in the service since I was here last ? You use incense now ? """" 23 Odours of Paradise made , and the rector brightened amazingly ."""	1915	wi14732
incense|of paradise	odours		But so it happened , and so I had no explanation from the rector of Llantrisant of the strange circumstance , that his church was full of incense and odours of paradise .	1915	wi14732
of incense	incense		"""It was almost dark when I got to the station , and here were the few feeble oil lamps lit , glimmering in that lonely land , 30 The Great Return savour of incense where no incense had smoked for three hundred and fifty years and more , or the story of bright light shining from the dark , closed church at dead of night , as because of that sentence of thanksgiving """" for paradise in meat and in drink ."""	1915	wi14732
of incense	perfume		And he , who had once been a horrified assistant at High Mass in a foreign church , recognised the perfume of incense that filled the place from end to end .	1915	wi14732
the incense|of incense	fragrance|fragrance|fragrance	sweet|sweet|spiritual	If , then , we say that the Lord the great High Priest offers to God the incense of sweet fragrance , let us not imagine that this is a sacrifice and sweet fragrance of incense ; but let us understand it to mean , that the Lord lays the acceptable offering of love , the spiritual fragrance , on the altar .	1867	wi14842
incense	odour|fragrance	sweet	""""""" How , then , shall I crown myself , or anoint with ointment , or offer incense to the Lord ? """" An odour of a sweet fragrance , """" it is said , """" is the heart that glorifies Him who made it ."""	1867	wi14842
incense|incense	odour	very foul	53 some brasiers there , containing incense made with copal and the hearts of three Indians who had been slain that same day ; and they were burning , and with the smoke and incense they had made that sacrifice to him ; and all the walls of this oratory were so bathed and blackened with cakes of blood , as was the very ground itself , that the whole exhaled a very foul odour .	1884	wi14850
Flowers|incense|from preparations of coca|vegetables|fruits|maize	fragrant|fragrant	fragrant|fragrant	Flowers , fragrant incense , especially from preparations of coca , vegetables , fruits , maize , prepared drinks offered in cups of gold .	1884	wi14850
of stale incense	smell		They are in size out of all modern proportion to the local needs , and the only thing at all alive in the melancholy waste they collectively form is the smell of stale incense .	1909	wi14862
of incense	smell	horribly stale	In such an hour , to a stout young fellow like the hero of my anecdote , the smell of incense must seem horribly stale and the muslin flowers and gilt candlesticks to figure no great bribe .	1909	wi14862
the pungency of incense	sniff		In the Roman streets , wherever you turn , the facade of a church in more or less degenerate flamboyance is the principal feature of the scene ; and if , in the absence of purer motives , you are weary of aesthetic trudging over the corrugated surface of the Seven Hills , a system of pavement in which small cobble - stones anomalously endowed with angles and edges are alone employed , you may turn aside at your pleasure and take a reviving sniff at the pungency of incense .	1909	wi14862
the pungency of incense	sniff		] In the Roman streets , wherever you turn , the facade of a church in more or less degenerate flamboyance is the principal feature of the scene ; and if , in the absence of purer motives , you are weary of aesthetic trudging over the corrugated surface of the Seven Hills , a system of pavement in which small cobble - stones anomalously endowed with angles and edges are alone employed , you may turn aside at your pleasure and take a reviving sniff at the pungency of incense .	1909	wi14862
incense	fragrant|fragrant	fragrant|fragrant	""""""" The reference here is to the fact that the geisha ' s honorarium is euphemistically measured , not by the flight of vulgar hours , but by the burning of fragrant incense ."""	1901	wi14865
frankincense	odors	Sabæan	The South European druggists sell various kinds of frankincense that can be burned on a pan or a common stove , and will fill a large church with odors more or less Sabæan , according to price — ten cents ' worth a day would be enough to beatify a whole town school ; Mohammed , the 582 THE POPULAR SCIENCE MONTHLY .	1881	wi14880
of frankincense	odors	Sabæan	The South European druggists sell various kinds of frankincense that can be burned on a pan or a common stove , and will fill a large church with odors more or less Sabæan , according to price — ten cents ' worth a day would be enough to beatify a whole town school ; Mohammed , the PHYSICAL EDUCATION .	1881	wi14880
