Smell_Source	Smell_Word	Quality	Sentence	year	Book
Gloves|Fans|Tobacco|it	Cleanfing|Perfuming		With the manner of Colouring and Scenting Gloves and Fans , and Cleanfing Tobacco , and Perfuming it â  ¢ , for all Kinds of Snuff .	1703	jw2911202
specimens|such pills|of hemlock and foxÂ ¬ glove|of these vegetables	odour	characteristic	I have deposited in the cabinet of the College , specimens of such pills , of hemlock and foxÂ ¬ glove , which retain the characteristic odour of these vegetables , notwithstanding they have been now made for several years .	1829	jw2917080
flowers|substances|gloves	smelling|odoriferous|odoriferous|perfumed|perfumed|scented|scented|smell|ing|odoriferous|odoriferous|perfumed|perfumed|aroma|perfume	sweet|frag|odoriferous|odoriferous|perfumed|perfumed|redolent|sweet|scented|scented|sweet|odoriferous|odoriferous|perfumed|perfumed|fragrant	sweet - smelling ; frag - rant ; odoriferous ; perfumed ; redolent ; sweet - scented ; â   7 á ¼  Î ½ Î ´ Î · , sweet - smell - ing flowers , â   svÂ ¢ Î ¿ á ½  Ï  Î ¯ Î ± Î ¹ , odoriferous substances ; - - - Î ® Ï  Î µ Î ¹ Ï  Ï  Î º Ï  Î ¹ Î ± , perfumed gloves ; â   eÂ ¢ á ¼  Ï  Ï  Î ¼ Î ± , a fragrant aroma ( or perfume ) ; â   y Ï  Î ¯ Ï  Î ± ( Ï  Î ¹ Î ¶ Î ­ Î » Î ¹ Î ± ) , sweet - peas .	1908	jw2917667
Gloves	perfume		109 ] To perfume Gloves CHAP .	1653	jw2910394
with Gloves|Bay - leaves|Lemon - pils	perfuming|perfume|fweet|fweet|fumes	deljcateft|fweet|fweet	This being burnt either upon a hot pan , or elfe boyled in perfuming pans with Gloves , Bay - leaves , and Lemon - pils , will make the moft deljcateft perfume that may be without any offence , and will la ft the longeft of all other fweet perÂ ¬ fumes , as hath been found by experience .	1653	jw2910394
Gloves|fweet AlÂ|Gloves|HE	perfume|perfume	excellently	To perfume Gloves excellently , take the oyle of fweet AlÂ ¬ monds , oyle of Nutmegs , oyl of Benjamin , of each a dram 3 of Amber - greece one grain , fat Musk two graines A mixe them all together , , and grind them upon a Painters ftone , and then ajinoint the Gloves therewith , yet befor & you annoirst , Â £ ' them To perfume Gloves * HE _ .	1653	jw2910394
gloves	perfume		"""foil of beanes , and parch them in a pan till they ' bur ft : then put them in as hot as you can into the ferkin , and flop it with a little clay about the bung - hole : then take a handtull ot clean Rye - Leaven and put in the fa kin ; then take a quantity ot batbirries , and bruifeand ftrainthem into the terkin , and a ' ' I 4 """" : good I if if ( m it â  ¢ if * ii ' 8i I I 2 To perfume gloves ."""	1653	jw2910394
Gloves	perfumed|perfumed|effluvia	perfumed|perfumed	Gloves , and many other perfumed articles , have been known to retain effluvia twenty - eight or twenty - nine years , and probably they retain - ed them many years longer .	1812	jw2912674
GLOVES	Perfume		GLOVES , Perfume for .	1902	jw2912758
with a bunch of grapes|of ^ pair of gloves	scent	venomous	Some say he was poisoned with a bunch of grapes ; others attribute it to the venomous scent of ^ pair of gloves presented to him ( the distemper lyint for the most part in the head .	1852	jw293434
Hair|gloves|shoes|breasts|lingerie|of the body	smell	fetishistic	Hair , gloves , shoes , breasts , lingerie , the smell of the body , the sight of the beloved and similar substitutions of a part for the whole may be the objects of fetishistic love , capable of evoking ejaculation or orgasm .	1932	jw293716
Recent foxglove leaves|they	odour	slight narcotic	â   Recent foxglove leaves are inodorous ; but in the dried state they have a slight narcotic odour , and a bitter nauseous taste .	1852	jw293755
the|bichloride|acetate|diacetate|carbonate|tartar|aqueous|aqueous infusions|decoctions of chamo - mile flowers|calumba|cascarilla|horse - radish|cloves|catechu|orange - peel|foxglove|senna|rhubarb|valerian|simaruba|elm	aqueous|aqueous		It affords precipitates with the alkaline carbonates , lime - water , the salts of iron , and of zinc , nitrate of silver , bichloride of mercury , arsenious acid , acetate and diacetate of lead , carbonate of potassa , and tartar emetic ; the aqueous infusions and decoctions of chamo - mile flowers , calumba , cascarilla , horse - radish , cloves , catechu , orange - peel , foxglove , senna , rhubarb , valerian , simaruba , and elm bark .	1852	jw293755
of the foxglove	odour	faint	The faint odour and nauseous bitter taste of the foxglove are covered by the spirit of cinnamon .	1852	jw293755
pastilles|whey|79 foxglove|219 lobelia|304 opium|341 prophylactic|79 rosemary|401 roses|compound|401 sage|408 squill|422 stavesacre|443 Vinegars|Violet|468 conserve|468|468 oil|468 syrup|468	aromatic|aromatic|aromatic|aromatic	aromatic|aromatic|aromatic|aromatic|hysteric|hysteric	"""464 wine , 464 Valerianate of iron , 243 quinia , 393 soda , 440 zinc , 475 Valerianic acid , 88 , 465 Vallet ' s mass , 230 VanUIa , 465 arrowroot , 465 essence , 466 extract , fluid , 466 lozenges , 465 milk , 466 powder , saccharated , 406 spirit , 465 sugar , 465 tincture , 465 Vapor bath , 538 Varnishes , 486 Varnish , amber , 486 copal , 486 crystal , 313 furniture , 486 Japan , 486 lac , 486 leather , 486 metal , 486 picture , 313 Veal tea , 488 Vegetable broth , 487 Venesection , 547 Ventilation of sick room , 55 Veratria , 466 Veratria , liniment , 466 lotion , 466 muriate , 467 nitrate , 467 ointment , 466 with iodine , 467 opium , 467 pills , 466 â   with henbane , 466 sulphate , 467 solution , 467 tincture , 466 Verdigris , 212 Vermifuge sugar , 406 Vesioatories , 69 , Vinegar , 77 cataplasm , 78 distilled , 73 gargle , 78 mixture , 77 and csirdamom , 77 pastilles , 87 syrup , 78 whey , 295 aromatic , 78 , 401 spirit , 78 borax , 434 camphorated , 79 cantharides , 164 Cayenne pepper , 168 cinnamon , compound , 193 coffee , 195 colohicum root , 197 seed , 197 elder flowers , 408 four thieves , 79 foxglove , 219 lobelia , 304 opium , 341 prophylactic , 79 rosemary , aromatic , 401 roses , compound , 401 sage , 408 squill , 422 stavesacre , 443 Vinegars , 524 Violet , 468 conserve , 468 honey , 468 oil , 468 syrup , 468 Virginia snakeroot , 428 Vocabulary of words used in prescriptions , 44 Volatile oUs , 528 """" Wakaka , 152 Walnut , white , 291 Warm bath , 636 , 538 Ward ' s essence , 161 â   paste , 352 Warner ' s cordial , 397 tincture , 343 Wash , black , 277 cosmetic , 147 , 271 detergent , 99 ophthalmic , 213 w Wash , red iodide of mercury , 276 sal - ammoniac , 109 yellow , 270 Water , allspice , 351 ammonia , 103 anemone , 116 angelica , 117 aniseed , 118 anti - hysteric , 316 apple , 489 arquebusade , 317 650 GENERAL INDEX ."""	1858	jw293898
gloves	Perfumed		""""""" â   Perfumed gloves were articles of commerce , as is shown bv item """" 2 paire of ' weems Jasmine gloves """" in last full line of invoice reproduced above ."""	1940	jw296278
gloves|fans	perfumes		As a place to lounge in , to walk , and talk , and hear the news , as our American cousins say , the New Exchange succeeded to Paul ' s Walk ; but , with this difference , Paul ' s Walk was only used by gentlemen ; while the shops in the New Exchange being especially devoted to the sale of gloves , perfumes , fans , and other feminine necessities or luxuries , its walks were frequented by the gay and fashionable of both sexes .	1879	jw292349
specimens of such pills|of hemlock and foxglove|of these vegetables	odour	characteristic	I have deposited in the cabinet of the College , specimens of such pills , of hemlock and foxglove , which retain the characteristic odour of these vegetables , notwithstanding they have been now made for several years .	1828	jw292969
specimens|such pills|of hemlock and fox - glove|of these vegetables	odour	characteristic	I have deposited in the cabinet of the College , specimens of such pills , of hemlock and fox - glove , which retain the characteristic odour of these vegetables , not - withstanding they have been now made for several years .	1833	jw295152
glove	scent		â  ¢ The prostitution in cafes , scent shops , glove shops , etc .	1908	jw29109
GLOVES	Perfume		GLOVES , To Perfume .	1891	jw29975
gloves	perfumed|perfumed	perfumed|perfumed	Manage , who , it will be observed , was a contemporary , and had met the Marquis in Paris , alludes merely to perfumed gloves , and I am inclined to think that this was the only form in which the invention at first appeared .	1876	jw2915103
gloves|gloves	perfumed|perfumed	perfumed|perfumed	^ The subject of perfumed gloves , which , I may remark , have long since disappeared from use , introduces us to some curious particulars regarding the trades of glover and perfumer .	1876	jw2915103
it|pastiles|candies|balls|bottles|gloves|hair powder|its|its	scented|scented|smell	scented|scented|extremely offensive	Our perfumers add it to scented pastiles , candies , balls , bottles , gloves , and hair powder ; and its essence is mixed with pomatum for the face and hands , either alone or united with musk , though its smell is to some persons extremely offensive .	1839	jw2915495
glove	scent		The prostitution in cafes , scent shops , glove shops , etc .	1922	jw294566
Gloves	perfumes|perfume|Perfumed		Also in the â    case of perfumes for export , the drawback allowed is again an advantage , though this may be to a large extent nullified by import duties on perfume entering foreign countries - Changes make history , and the historical side of perfumery is well represented in this issue by the article on Perfumed Gloves .	1937	jw218361
the glovers	perfume		It is not surprising that it became customary for the glovers to perfume the gloves they made .	1937	jw218361
"""gloves|Negligence|Necessity|"""" Phyllis"""	perfume		"""In Richelieu ' s time gloves were given names signifying the perfume they contained , such as """" Negligence , """" """" Necessity , """" """" Phyllis , """" and others ."""	1937	jw218361
gloves	perfumed|perfumed	perfumed|perfumed	The perfumed gloves possessed disinfecting powers .	1937	jw218361
pair|gloves	perfumed|perfumed|perfumed|perfumed|scent|Perfume	perfumed|perfumed|perfumed|perfumed	Montague emulated her in the royal favour , by pre - senting her highness the queen with a pair of black silk stockings , instead of her cloth hose , which her majesty now for ever rejected ; the heroic achievements of the Right Honourable Edward de Vere , Earl of Oxford , who first brought from Italy the whole mystery and craft of per - fumery , and costly washes ; and among other pleasant things besides , a perfumed jerkin , a pair of perfumed gloves trimmed with roses , in which the queen took such delight , that she was actually pictured with those gloves on her royal hands , and for many years after the scent was called the Earl of Oxfordâ   s Perfume .	1868	jw218679
gold|leather jerkin|gloves	perfume|perfumed|perfumed|perfumed|perfumed	perfumed|perfumed|perfumed|perfumed	â   â   Milloners or haberdashers had not then any gloves im - broydered , or trimmed with gold , or silke ; neither gold nor imbroydered girdles and hangers , neither could they make any costly ivash or perfume , until about the fifteenth yeere of the queene , the Right Honourable Edward de Vere , Earl of Oxford , came from Italy , and brought with him gloves , sweete bagges , a perfumed leather jerkin , and other pleasant things ; and that yeere the queene had a pair of perfumed gloves trimmed only with four tuffes , or roses of coloured silk .	1868	jw218679
gloves	perfumes		He travelled into Italy , and is faid to have been the firfl who brought perfumes and embroidered gloves to England .	1777	jw211164
gloves	perfumes		Edward Vere , the seventeenth earl of Oxford , was the first that introduced em - broidered gloves and perfumes into Eng - land , which he brought from Italy .	1857	jw2111537
gloves	fumed|fumed	per|fumed|fumed	Tie presented the queen with a pair of per - fumed gloves , and her portrait waa painted with them upon her hands .	1857	jw2111537
bella - donna|foxglove|hemlock|henbane|lettuce ( Lactuca virosa|stramonium|trailing poison oak ( Rhus toxicodendron|mug - wort ( Artemisia vulgaris|colchicum|corms	scented|scented	strong - scented|scented	In this manner are pre - pared tinctures of the fresh leaves of aconite ( tinctura aconiti cum foliis recentibus ) , bella - donna , foxglove , hemlock , henbane , strong - scented lettuce ( Lactuca virosa ) , stramonium , trailing poison oak ( Rhus toxicodendron ) , mug - wort ( Artemisia vulgaris ) , colchicum ( corms ) , squirting cucumber , white poppy , taraxacum , & c .	1880	jw2111669
laurel|foxglove|digitalis	infufions		It is probable , that if infufions were made in hot water , or perhaps for a longer time in cold water , of thofe leaves which no infedts de - vour ; as of the walnut , juglans ; lauro - cerafus , laurel ; foxglove , digitalis ; hen - bane , hyofcyamus ; .	1800	jw2117596
of such pills|of hemlock and fox - glove	odour	characteristic	I have deposited in the cabinet of the College specimens of such pills , of hemlock and fox - glove , which retain the characteristic odour of these vegetables , notwithstanding they have been now made for several years .	1851	jw2116715
gloves|gloves|substances	perfumed|perfumed|odoriferous|odoriferous	perfumed|perfumed|odoriferous|odoriferous	Lastly , historians relate , that some great personages have died in con - sequence of using perfumed gloves , and the vapours exhaled from certain torches prepared with odoriferous substances ; among others , the Emperor Henry IV .	1820	jw2116927
a pair of Gloves	perfume		= and Aix H Wit dD be OLOLrdx ana pe WANs WUpon a Meili ct â   win Mak DiÂ ¢ 20 Preferving Conferving , Marble ftone , then put it into an earthen pot with more Oyl , then put in your Gloves poudered , fo , let it ftand Â ¢ lofe covered , and when you will perfume a pair of Gloves , takea little fair Water in a Spoon and wipe your Gloves fine withâ   it , take another fpoon , and dip itin your Oyl , and rub it en your Gloves , and let them dry 81 An excellent water for a Conf { tmption .	1696	jw2110056
Foxglove leaves|tea|tea	odour	faint|agreeable	Foxglove leaves have a faint , agreeable , tea - like odour ; their taste is somewhat bitter and acrid .	1890	jw2110129
the|the glove	odorous|odorous	odorous|odorous	When the need of extra warmth is felt , this impervious material is lined with fur , inducing perspiration which cannot escape , and rendering the glove mal - odorous and unwholesome .	1887	jw2110261
gloves	perfumed|perfumed	perfumed|perfumed	There are alfo perfumed gloves ; waftied , glazed , waxed gloves ; and white , black , fnuff - colour , Sec .	1786	jw2110916
gloves|gloves|Frangipani	perf|perfumed|perfumed	perfumed|perfumed	"""; and he it was who invented a method of perf uming gloves , which , when so perfumed , bore the name of """" Frangipani gloves ."""	1876	jw2113465
gloves	perfumed|perfumed	perfumed|perfumed	Menage , who , it will be observed , was a contemporary , and had met the Marquis in Paris , alludes merely to perfumed gloves , and I am inclined to think that this was the only form in which the invention at first appeared .	1876	jw2113465
gloves|gloves	perfumed|perfumed	perfumed|perfumed	1 The subject of perfumed gloves , which , I may remark , have long since disappeared from use , introduces us to some curious particulars regarding the trades of glover and perfumer .	1876	jw2113465
cakes|cosmetics|lozenge|glove	odorous|odorous|fragrance|scented|scented|perfumes|scented|scented|perfume|breath|scented	odorous|odorous|scented|scented|scented|scented	In the bedrooms of ladies of fashion sweet candles were burned ; odorous cakes were thrown into the fire in order to fill the air with fragrance ; cosmetics were kept in costly scented boxes ; coffers containing perfumes were suspended about the rooms so as to gradually give out their sweetness ; a kind of scented lozenge was used to perfume the breath ; and one of the most popular devices was the scented glove .	1905	jw2112223
of Gloves	perfume		I advifed him to take twice or thrice in a week one part of candied Nutmeg , and to put into his ear a fmall quantity of the oyl thereof , or a perfume made of Gloves .	1694	jw2112529
plants|hem - lock|henbane|foxglove	aromatic|aromatic|odour	aromatic|aromatic|greatly	In many articles , such as aromatic plants , odour and acrimony are greatly impaired by age ; but in others , of eminent activity , it often happens that the virtue is diminished or entirely lost , and that dangerous uncertainties result from their employment ; this happens in regard to hem - lock , henbane , and more especially foxglove .	1833	jw2112741
Glass|Showcards|Cardboard|Wrapping|Gilt|Spitting|Cups|dozen large Glass Puff Bowls|dozen Menthols|Glass|Bottle|dozen Nurses ' Nail Scissors|Stock of unfinished Sponge|Caps|Gloves|Finger Stalls	Perfume|Perfume|Smelling		, Toilet and Manicure Sets and Requisites , expensive Sur - gical Instruments , large stock of Bone Soother Mounts , 200 gross Corn Solvent Bottles and Corks , Nasal Inhalers , Glass and otheT Syringes , Showcards , Cardboard Boxes , Wrapping Papers , Gilt Tops for Perfume Sprays , all kinds of Douche Cans , 100 dozen Tooth Creams and Paste , large quantity of Glass Chemists ' Sundries , 200 pairs American Split Wood Crutches , China Spitting and Shaving Mugs and Feeding Cups , 7 dozen large Glass Puff Bowls , 200 dozen Menthols , Glass Perfume and Smelling Bottle , 250 dozen Nurses ' Nail Scissors and Clippers , Stock of unfinished Sponge Bags , Bathing Caps , Washing Gloves , Finger Stalls , etc .	1916	jw216335
the dried leaves|Stramonium leaves|Foxglove	odour	characteristic	The student should observe ( a ) The upper leaves in unequal pairs , ( b ) The glabrous surface , ( c ) The presence of whitish raised points ( on the dried leaves ) ; and should compare the dried leaves with ( i ) Stramonium leaves , which curl and twist as they dry , have a characteristic odour and lateral veins â  ¢ making a more acute angle with the midrib , ( ii ) Foxglove leaves , which are hairy , ( iii ) Henbane leaves , which are hair } ' .	1899	jw219149
The leaves of fox - glove|they	smell|odour	remarkable|slight narcotic	shores of Kent , especially E 2 The leaves of fox - glove have a bitter , nauseous taste , but no remarkable smell when recently gathered ; when dried , they have a slight narcotic odour , which somewhat resembles new - made hay ; and , when properly dried and powdered , should be of a fine green colour .	1843	jw219698
foxglove	foetid		The foetid poisons ( such as com - mon hemlock , foxglove , hellebore or bear ' s foot , and savin ) are to be counteracted by ether , alcohol , and acids .	1874	jw217741
the baccar|the ox - glove|the herb of both	scentless|scentless	scentless|scentless	""""""" The only resemblance , therefore , between the baccar and the ox - glove is the negative and useless one that the herb of both s scentless ."""	1877	jw212271
specimens|such pills|of hemlock and foxglove|of these vegetables	odour	characteristic	I have deposited iu the cabinet of the College , specimens of such pills , of hemlock and foxglove , which retain the characteristic odour of these vegetables , notwith - standing they have been now made for several years .	1820	jw212626
Foxglove leaves|their DIGITALIS	odour	little	Foxglove leaves have but little odour ; their DIGITALIS .	1855	jw215265
The leaves of Fox - glove	fmell	remarkable	The leaves of Fox - glove have a bitter naufeous tafte , but no remarkable fmell ; they have been long ufed externally to fores and fcrophulous tumours with confiderable advantage .	1790	jw215390
of other FOXGLOVE	odour	offensive	Niloticus ) , denÂ « ! Ve V â   la ' Jopus \ white in colour , Uothed with a woÂ ° llen fur , gregarious in foxes8â   an < 1 Wltboufc tbe offensive odour of other FOXGLOVE .	1886	jw215438
Gloves	smell		Gloves should , when brought from the warehouse , be placed upon clean white linen cloth , in a room or apartment quite free from dust , where they should be often turned over , so as to cleanse them of the smell they necessarily imbibe during their making up .	1863	jw21588
Foxglove	odor|odor	faint narcotic	â   Foxglove is without odor in the recent state , but acquires a faint narcotic odor when dried .	1907	jw228131
The French Glove Perfumers|Perfumers|Some|of|cigars|tobacco	Perfumers|Perfumers|Perfumes|Perfumes|Fumigation|Aromatic|Aromatic|Perfumed|perfuming|Perfumes|Odours	Aromatic|Aromatic	"""For instance , there are the following : â   """" The French Glove Perfumers , """" """" Perfumes of the Six - teenth and Seventeenth Centuries , """" Perfumes of Shakespeare ' s Time , """" """" Fumigation by Aromatic Sub - stances , """" """" Some Perfumed Waters """" ( which , by - the - bye , contains information on the perfuming of snuff , cigars and tobacco ) , """" Perfumes Favoured by Royal and Dis - tinguished Personages , """" """" The Antiquity of Cosmetics â   - Odours Used by Primitive Races , """" and others ."""	1928	jw2214668
specimens of such pills|of hemlock and foxglove|of these vegetables	odour	characteristic	I have deposited in the cabinet of the college , specimens of such pills , of hemlock and foxglove , which retain the characteristic odour of these vegetables , notwith - 4 PIL 321 standing they have been now made for several years .	1820	jw2214925
foxglove	odour	peculiar	From the difficulty of preserving foxglove leaves so as to retain their active properties , the infu - sion is a bad form of preparation , and the powder should not be employed unless it re - tain the beautiful green colour and the peculiar odour of the recently well - dried plant .	1833	jw221343
Gloves	perfume		T < ? perfume Gloves , p .	1637	jw2217309
Gloves	perfume		; then take a porce of running wafe r , and put in all ihefe fpices bruited into your water and did aimfy together in a clofe * 54 The Engtijh H oufe - teifes 2 Booke Toma & ethe beft Vinegar To perfume Gloves * dole : flopped pot , with a good handfull oS ^ ^ T ^ let them Hand for thefpsce of fixe daies : then diftill it with a fofc fire : then fet it in the Sunnefisteen daies with foure grainesofbruited .	1637	jw2217309
Powdered foxglove|squills|electuary	aromatic|aromatic	aromatic|aromatic	) Powdered foxglove and squills , of each , 1 part ; aromatic electuary ( Ph .	1856	jw2216079
foxglove|litter|aromatics|aromatics	aromatics|aromatics		Thus , potassio - tartrate of antimony is frequently added in ob - stinate intermittents ; iodide of potassium , in scrofulous affections ; foxglove , in the hectic fever of phthisis ; litter tonics and aromatics , in dyspepsia , : ^ flatulence , & c .	1856	jw2216079
belladonna|foxglove|hemlock|henbane|lettuce|stramonium|trailing poison oak ( rhus toxicodendron|mugivort|colchicum corms	scented|scented	strong - scented|scented	In this manner are prepared the tinctures of fresh leaves of aconite ( tinctura aconiti cum foliis re - centibus ) , belladonna , foxglove , hemlock , henbane , strong - scented lettuce ( lactuca vi - rosa ) , stramonium , trailing poison oak ( rhus toxicodendron ) , mugivort ( artemisia vul - garis ) , colchicum corms , squirting cucumber ( momordic & Q \ & t & : ' mm ) , jacobea , white poppy , taraxacum , ^ ' c .	1856	jw2216079
the stately foxglove|the luscious honeysuckle	scent		To that island the weary Professor rushes as soon as ever he can when vacation comes ; thence , reluctantly , he returns to duty in Edinburgh , or Dumfries , or Galloway , â   duty generally recurring at the very times when life in Eigg is most delicious , â   when the air is sweetly refreshing , the surrounding sea lovely and full of life , the great peaks of Rum , and Skye , and Knoydart , and Moidart , and Ardnamurchan , an everlasting joy to look at ; when the tender grass and the gentle primrose and hyacinth spring on every brae and in every dell ; or the glorious heather , and the sweet wild thyme , and the stately foxglove , and the luscious honeysuckle , bloom all round and scent the air ; and the wonderful Scoor lifts up its bold head among the floating mists like an animated creature , the dark , immovable , presiding Genius of the scene ! ' 93 It JAMES STUART FRASER - TYTLER LL .	1884	jw2216806
of powdered fox - glove	snuff		Whenever the eye has been unusually dry , accompanied with a slight degree of heaviness about the orbits , a snuff of powdered fox - glove , * or one composed of equal parts of the pulvis asari compos : and pulv : fol : digitalis * In the lists of errliines , I do not recollect to have seen the foxglove included ; a herb which , I believe , is scarcely known to possess the peculiar property of that class of remedies .	1810	jw2213485
coral|seed beads|fans|snuff boxes|jew|ellery|gloves|essences|eau|selts|esprit de lavande parfumee	smelling|perfumes	other	5 importers and dealers in coral and seed beads , fans , snuff boxes , jew - ellery , gloves , essences , eau de cologne , and every description of French fancy articles ; inventors of the celebrated Birmingham smelling selts , esprit de lavande parfumee , and various other perfumes , ( retail only ) Civet Cat , 17 , New - st .	1830	jw2212233
waters|German|French|Italian toys|fans|beads|gloves|coral|human hair	scented|scented	scented|scented	importers ot es - sences and scented waters , German , French , and Italian toys , fans , beads , gloves , coral , human hair , & c .	1830	jw2212233
gloves	fumed|fumed|scented|scented	fumed|fumed|scented|scented	_ _ â   s a la frangipane ; - wohl - riechende Handschuhc ; Per - fumed or scented gloves .	1876	jw2212678
lavender|Lavender|linnen|apparell|gloves|leather	perfume|perfume		""""""" The same author , in his ' ' Paradisi in Sole Paradisus Terres - tris """" ( 1656 ) , deals with the use of lavender as a perfume in addition to its medicinal use : â   """" Lavender is little used in inward physick , but out - wardly ; the oyle for cold and benummcd parts , and is almost wholly spent with us , for to perfume linnen , apparell , gloves , leather & c ."""	1936	jw223700
glove	perfume		It is quartered in the brothels , in rooming houses , in perfume and glove shops , in brasseries , and the like , and its recruits are adult women and little girls of ten to fifteen who practise Sapphic manipulations for pay .	1933	jw227461
a glove	smell		If allowed to smell a glove , he could afterwards recognise its owner , but his power of performing these feats disappeared when his nostrils were plugged .	1906	jw222113
The leaves of Fox - glove	smell	remarkable	The leaves of Fox - glove have a bitter nauseous taste , but no remarkable smell ; they have been long used externally to sores and scrophulous tumours with considerable advantage .	1810	jw225109
of soap|toilet water|clean garments|woollen and silk stuffs|gloves	odours		I gain pleasurable ideas of freshness and good taste from the odours of soap , toilet water , clean garments , woollen and silk stuffs , and gloves .	1908	jw225253
leaves|Gloves|Cinamon|u - wco	perfumes	compound	leaves , Gloves , Cinamon , or u - wco An en - fi n g other compound perfumes .	1641	jw225534
The leaves of Fox - glove	fmell	remarkable	The leaves of Fox - glove have a bitter naufeous tafte , but no remarkable fmell ; they have been long ufed externally to fores and fcrophulous tumours with confiderable advantage .	1790	jw22600
Dried foxglove leaves	odour	faint	Dried foxglove leaves have a dull green co - lour , a faint odour , and a bitter , nauseous taste .	1849	jw22703
738 of cinchona|of foxglove	aromatic|aromatic	aromatic|aromatic	aromatic 738 of cinchona ib : @ : of cassia 739 of elm S eee 4 cS of senna 740 of foxglove hdisn ' i aoe * of scammony 7Al .	1819	jw22842
a glove	smell		If allowed to smell a glove , he could afterwards recognise its owner , but his power of performing these feats disappeared when his nostrils were plugged .	1913	jw2215179
shawls|papeterie|gloves|laces|paper|ink - stantls	scents		Ladies ' jewel - cases , shawls , scents , papeterie , gloves , laces , blottmg - paper , ink - stantls , & c .	1851	jw2215759
Banders gloves|their	odour	peculiar	Banders gloves for gentlemen and ladies , remarkable for their peculiar odour and softness .	1851	jw2215759
Foxglove leaves|tea|tea	odour	faint|agreeable	Foxglove leaves have a faint , agreeable , tea - like odour ; their taste is somewhat bitter and acrid .	1885	jw224244
gloves|gloves	perfuming|perfumes		The imrfumeurs - gantiers had the privilege of selling gloves of all possible kinds of material , as well as the leather required for them ; they had the further privilege of perfuming gloves and selling all kinds of perfumes .	1892	jw224252
Gloves	perfumed|perfumed|effluvia	perfumed|perfumed	Gloves , and many other perfumed articles , have been known to retain effluvia twenty - eight or twenty - nine years , and probably they retain - ed them many years longer .	1808	jw2314281
of gloves	Smells|perfuming		Smells adhere to hard bodies ; as in perfuming of gloves .	1755	jw2314363
gloves	perfumes|washes		In 1588 , Vere , Earl of Oxford â   eccentric , unbalanced , versatile â   presented VISITORS AND NEIGHBOURS 155 Elizabeth in this palace with gloves , perfumes , and washes from Italy .	1914	jw2311768
gloves|fatal caskets	perfumed|perfumed	perfumed|perfumed	* It is time that we leave these classic scenes , passing over the perfumed gloves and fatal caskets prepared by Bene , the chemist , astrologer , and perfumer , for the use of his mistress , Catherine de Medicis .	1862	jw2311967
gloves	perfumed|perfumed	perfumed|perfumed	Menage , who , it will be observed , was a contemporary , and had met the Marquis in Paris , alludes merely to perfumed gloves , and I am inclined to think that this was the only form in which the in - vention at first appeared .	1862	jw2311967
gloves|gloves	perfumed|perfumed	perfumed|perfumed	* â   The subject of perfumed gloves , which I may remark have long since disappeared from use , introduces us to some curious particu - lars regarding the trades of glover and perfumer .	1862	jw2311967
gloves|gloves	perfuming|perfumes		â   In their capa - city of glovers , they had the right of making and selling gloves and mittens of all sorts of materials , as well as the s kin s used in making gloves ; while as perfumers they enjoyed the privilege of perfuming gloves , and of selling all manner of perfumes .	1862	jw2311967
of gloves	perfuming		â   f â   Many receipts are extant for the perfuming of gloves , and though some of them are curious , they are too lengthy for me to * Celnart , Nouveau Manuel complete dw Parfumcur , Paris , 1S54 , 18mo .	1862	jw2311967
leather|gloves	perfume|perfumed|perfumed|perfumed|perfumed|perfume	costly|perfumed|perfumed|perfumed|perfumed	Milloners or haberdashers , he says , had not then any gloves imbroyderedor trimmed with gold or silke ; neither could they make anv costly wash or perfume , until about the fifteenth yeere of the queen ( Elizabeth ) , the Right Honourable Edward de Yere , Earl of Oxford , came from Italy , and brought with him gloves , sweete bagges , a perfumed leather jerkin , and other pleasant things ; and that yeere the qCieene had a pair of perfumed gloves , trimmed only with four tuffes , or roses of coloured silk : the queene took such pleasure in those gloves , that she was pictured with those gloves upon her handes , and for many yeeres after it was called â   the Earl of Oxfordâ   s perfume .	1862	jw2311967
glove	perfumed|perfumed	perfumed|perfumed	But the perfumed glove has ever had an evil reputation from the circumstance that it was not unfrequently used as an agent in the conveyance of poison .	1862	jw2311967
